,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
2838,1.31717e+18,@richardhine Woes me ain't gonna work. Biden is a child molester,https://twitter.com/Zack61049590/status/1317174262482890752,16/10/2020 18:43,1602870000000.0,1.27439e+18,BlockchainZ,Zack61049590,,,,,,,1.31704e+18,-63,Woes aint gon na work Biden child molester,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.7351}",-0.7351,0.492,0.0,0.508,Biden
2839,1.31717e+18,RT @changeforRI: @silverncopper @small1ldy1 Rudy's daughter is Ridin With Biden!  #VoteBidenHarris2020 https://t.co/QehEOm63hm,https://twitter.com/silverncopper/status/1317174262420168704,16/10/2020 18:43,1602870000000.0,52906302.0,"Antonia Cabral "" Resister"" Vote Blue No Matter Who",silverncopper,"El Paso, Texas  United States",,,,,1.31717e+18,,0,RT Rudys daughter Ridin With Biden Vote Biden Harris2020 httpstco QehE Om63hm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2842,1.31717e+18,"Whoops, forgot the background context for this tweet! https://t.co/BDbEawW8QB",https://twitter.com/ltrethew/status/1317174262906593280,16/10/2020 18:43,1602870000000.0,22815737.0,Laura Trethewey,ltrethew,"San Diego, CA",,,,,,1.31717e+18,26,Whoops forgot background context tweet httpstcoB Db EawW8QB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2845,1.31717e+18,"What possesses a wasp to climb under jeans, up someone's leg, and sting that person? (Me)",https://twitter.com/Dcollier74/status/1317174263162540032,16/10/2020 18:43,1602870000000.0,24624258.0,"Dan Collier, Ph.D.",Dcollier74,Parks Unknown,,,"Michigan, USA",United States,,,-37,What possesses wasp climb jeans someones leg sting person Me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2846,1.31717e+18,question what you believe to find out what else you believe.,https://twitter.com/karlinpoe/status/1317174263296651264,16/10/2020 18:43,1602870000000.0,33888895.0,adam connie sr,karlinpoe,"San Diego, CA",,,"San Diego, CA",United States,,,2,question believe find else believe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2847,1.31717e+18,And 2018 https://t.co/xFbiauA0IM,https://twitter.com/woz3rd/status/1317174262810247168,16/10/2020 18:43,1602870000000.0,1.03154e+18,J,woz3rd,"Richmond, VA",,,"Richmond, VA",United States,,1.31717e+18,-22,And 2018 httpstcox FbiauA0IM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2849,1.31717e+18,The projection is unreal,https://twitter.com/camjamm17/status/1317174266354372611,16/10/2020 18:43,1602870000000.0,1186810699.0,Cameron,camjamm17,,,,,,,,-29,The projection unreal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2850,1.31717e+18,RT @PollWatch2020: Thanks for putting this together.,https://twitter.com/FellowshipActs/status/1317174266417143808,16/10/2020 18:43,1602870000000.0,9.38286e+17,Pete Thomas,FellowshipActs,"California, USA",,,,,1.31717e+18,,12,RT Thanks putting together,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,Biden
2851,1.31717e+18,RT @RealBrysonGray: Joe Biden embraced Cardi b but he ignored Ice Cube. Democrats rely on the ignorant people for votes.,https://twitter.com/Allison_M_Arnet/status/1317174266706710532,16/10/2020 18:43,1602870000000.0,16022651.0,Allison Arnett,Allison_M_Arnet,United States,,,,,1.31714e+18,,-29,RT Joe Biden embraced Cardi b ignored Ice Cube Democrats rely ignorant people votes,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.714,0.0,0.286,Biden
2852,1.31717e+18,RT @JackPosobiec: Daily reminder that Joe Biden is currently banned from entering Poland,https://twitter.com/AnnieGranny8246/status/1317174266748698626,16/10/2020 18:43,1602870000000.0,8.81705e+17,Annie USA🇺🇸,AnnieGranny8246,Florida,,,,,1.31713e+18,,-68,RT Daily reminder Joe Biden currently banned entering Poland,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.727,0.0,0.273,Biden
2853,1.31717e+18,RT @maddow: Wow.,https://twitter.com/patbennettaz/status/1317174266920460289,16/10/2020 18:43,1602870000000.0,17327791.0,Pᴀᴛ Bᴇɴɴᴇᴛᴛ - ❤️ 🇺🇸 💙 🌎,patbennettaz,"Scotsdale, AZ",,,,,1.31717e+18,,-11,RT Wow,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,0.208,0.792,0.0,Biden
2855,1.31717e+18,https://t.co/paa9mPHAQW,https://twitter.com/FourWitTheFive/status/1317174266488606722,16/10/2020 18:43,1602870000000.0,846667268.0,✖️isaiah.✖️,FourWitTheFive,"Detroit, MI ➡️ Lexington, KY",,,"Kentucky, USA",United States,,,-13,httpstcopaa9mPHAQW,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2856,1.31717e+18,he can't be if @icecube doesn't vote for Biden.,https://twitter.com/Ramzmar/status/1317174266488672256,16/10/2020 18:43,1602870000000.0,30247551.0,■◇ R-Q-M°,Ramzmar,T.O,,,,,,,-41,cant doesnt vote Biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2858,1.31717e+18,RT @JoyceWhiteVance: This looks awfully close to an endorsement of Biden from George W. Bush.,https://twitter.com/clearvluesky/status/1317174266807410689,16/10/2020 18:43,1602870000000.0,9.67769e+17,Audrey Temelini,clearvluesky,"Charleston, SC",,,,,1.31715e+18,,-40,RT This looks awfully close endorsement Biden George W Bush,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.3774}",0.3774,0.756,0.244,0.0,Biden
2859,1.31717e+18,@LaurieWJN @jaketapper But Biden is confused.  God bless him and his corrupt son,https://twitter.com/KJD_0315/status/1317174267021283328,16/10/2020 18:43,1602870000000.0,7.56647e+17,Kathy,KJD_0315,new york,,,,,,1.31711e+18,-64,But Biden confused God bless corrupt son,"{'neg': 0.205, 'neu': 0.357, 'pos': 0.438, 'compound': 0.3818}",0.3818,0.357,0.438,0.205,Biden
2862,1.31717e+18,@SenateDems @SenKamalaHarris https://t.co/ITSHhv67eC,https://twitter.com/chart55551/status/1317174267331571712,16/10/2020 18:43,1602870000000.0,2832143788.0,Charlie Hart,chart55551,Clarkdale AZ,,,,,,1.31652e+18,-8,httpstcoITS Hhv67eC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2863,1.31717e+18,RT @people4kam: BREAKING: Barack Obama will be campaigning in Pennsylvania next Wednesday for Joe Biden and Kamala Harris.,https://twitter.com/ericfenton/status/1317174267331584007,16/10/2020 18:43,1602870000000.0,15063127.0,Urth Of The New Sun,ericfenton,Utah,,,,,1.31717e+18,,-46,RT BREAKING Barack Obama campaigning Pennsylvania next Wednesday Joe Biden Kamala Harris,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2864,1.31717e+18,"RT @IwriteOK: mixing long hair with the Hitler stache was a bold move, you have to give him that",https://twitter.com/RedneckLeftist/status/1317174267272957952,16/10/2020 18:43,1602870000000.0,1.29411e+18,TheRuralRevolutionary 🖤🌽,RedneckLeftist,,,,,,1.31717e+18,,-30,RT mixing long hair Hitler stache bold move give,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818,0.755,0.245,0.0,Biden
2866,1.31717e+18,Ain't that something?,https://twitter.com/Padoot1963/status/1317174267407196162,16/10/2020 18:43,1602870000000.0,7.91008e+17,Ted Patriot,Padoot1963,"Delaware, USA",,,,,,,0,Aint something,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2867,1.31717e+18,"RT @softwarnet: #Biden 
https://t.co/MhU1XTZMzA
Biden advisers cannot rule out meeting with Ukrainian energy executive",https://twitter.com/advsubhashsiyag/status/1317174270519226368,16/10/2020 18:43,1602870000000.0,1972372730.0,Advocate subhash siyag,advsubhashsiyag,"New Delhi, India",,,,,1.31716e+18,,-40,RT Biden httpstco MhU1XTZ MzA Biden advisers rule meeting Ukrainian energy executive,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,0.84,0.16,0.0,Biden
2869,1.31717e+18,RT @wrestlerkw7: CLASSIC!,https://twitter.com/LlamaMamma4/status/1317174270804578307,16/10/2020 18:43,1602870000000.0,1.27145e+18,Llama as Hunter’s snuggly crack pipe,LlamaMamma4,"Connecticut, USA",,,,,1.31694e+18,,-20,RT CLASSIC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2871,1.31717e+18,RT @SebGorka: Big,https://twitter.com/PatriciaSCrens1/status/1317174271161020417,16/10/2020 18:43,1602870000000.0,7.82436e+17,Patricia S Crenshaw,PatriciaSCrens1,United States,,,,,1.31717e+18,,-37,RT Big,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2872,1.31717e+18,@MMFlint https://t.co/dUn1HHl3rG,https://twitter.com/Kittyma48502729/status/1317174271119138817,16/10/2020 18:43,1602870000000.0,1.31612e+18,Kittymama,Kittyma48502729,,,,,,,1.31715e+18,-11,httpstcod Un1H Hl3rG,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2873,1.31717e+18,How do we get a refund for having to pay for a campaign speech?  Seriously.,https://twitter.com/leeniefrancis/status/1317174271039447043,16/10/2020 18:43,1602870000000.0,20109603.0,Eileen,leeniefrancis,,,,,,,,-14,How get refund pay campaign speech Seriously,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.617,0.0,0.383,Biden
2874,1.31717e+18,Heavy,https://twitter.com/_SteebieHefner/status/1317174271152705543,16/10/2020 18:43,1602870000000.0,2180792713.0,Who Broke Twitta ?,_SteebieHefner,Da Jetz ,,,"Philadelphia, PA",United States,,,-25,Heavy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2875,1.31717e+18,More fodder @ProjectLincoln,https://twitter.com/rambulous60/status/1317174271219691521,16/10/2020 18:43,1602870000000.0,1.31176e+18,Rambulous60,rambulous60,,,,,,,,-24,More fodder,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2876,1.31717e+18,"Just posted a photo @ Wilmington, North Carolina https://t.co/5BPdGzyldE",https://twitter.com/DaRealELOHES/status/1317174271169495046,16/10/2020 18:43,1602870000000.0,222209799.0,Your'sTruly...ELOHES👑,DaRealELOHES,"Wilmington,N.C. (910) 264-9717","{'type': 'Point', 'coordinates': [34.2232, -77.9121]}","{'type': 'Point', 'coordinates': [-77.9121, 34.2232]}","North Carolina, USA",United States,,,15,Just posted photo Wilmington North Carolina httpstco5B Pd GzyldE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2878,1.31717e+18,RT @RealBrysonGray: Joe Biden embraced Cardi b but he ignored Ice Cube. Democrats rely on the ignorant people for votes.,https://twitter.com/kobefn/status/1317174271471386625,16/10/2020 18:43,1602870000000.0,48193504.0,Karl Knowles,kobefn,"Philadelphia,Pa",,,,,1.31714e+18,,-29,RT Joe Biden embraced Cardi b ignored Ice Cube Democrats rely ignorant people votes,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.714,0.0,0.286,Biden
2880,1.31717e+18,"RT @haveaconcern: I for one am real tired of hearing about evidence about Hillary, Biden, ECT. Results are all that matters not words",https://twitter.com/ScottAulde/status/1317174271538548737,16/10/2020 18:43,1602870000000.0,474552165.0,The Armed Nationalist Hillbilly 🇺🇲🏴󠁧󠁢󠁳󠁣󠁴󠁿,ScottAulde, Alabama ❤ of Dixie,,,,,1.31717e+18,,-38,RT I one real tired hearing evidence Hillary Biden ECT Results matters words,"{'neg': 0.207, 'neu': 0.714, 'pos': 0.079, 'compound': -0.4215}",-0.4215,0.714,0.079,0.207,Biden
2881,1.31717e+18,RT @ScrewedHumans: Who thinks Joe Biden should have to do a town hall with Tucker Carlson?,https://twitter.com/kme4cc/status/1317174271588945920,16/10/2020 18:43,1602870000000.0,354355464.0,Karen Ellis,kme4cc,"Cleveland,Ohio",,,,,1.3171e+18,,-65,RT Who thinks Joe Biden town hall Tucker Carlson,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2882,1.31717e+18,RT @ProjectLincoln: Total collapse.,https://twitter.com/Real_MrBill/status/1317174271651639299,16/10/2020 18:43,1602870000000.0,1674102462.0,EX-GOP.🏴‍☠️🏴‍☠️🏴‍☠️,Real_MrBill,,,,,,1.31717e+18,,1,RT Total collapse,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.385,0.0,0.615,Biden
2885,1.31717e+18,@HillaryClinton https://t.co/UFBqUs32pH,https://twitter.com/hoff0805/status/1317174271806943233,16/10/2020 18:43,1602870000000.0,908334133.0,Mike Hoff,hoff0805,Lebanon Oregon,,,,,,1.31061e+18,-11,httpstcoUF Bq Us32pH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2888,1.31717e+18,RT @tedcruz: .@twitter told me those questions were dangerous.,https://twitter.com/thoughts4penny2/status/1317174274742996994,16/10/2020 18:43,1602870000000.0,7.67553e+17,Penny 4 Ur Thoughts,thoughts4penny2,United States,,,,,1.31716e+18,,-29,RT told questions dangerous,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.492,0.0,0.508,Biden
2889,1.31717e+18,@ldwaldrip Yeah right what?,https://twitter.com/Isaac_Rivals/status/1317174274965278728,16/10/2020 18:43,1602870000000.0,632592796.0,Isaac Simpson,Isaac_Rivals,Memphis 10! 🏡 #CowboyNation,,,"Memphis, TN",United States,,1.31717e+18,0,Yeah right,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}",0.296,0.312,0.688,0.0,Biden
2895,1.31717e+18,RT @samstein: Oh god. Our president is up at 6am tweeting satire pieces without realizing its satire,https://twitter.com/MattKoenig10/status/1317174275493761024,16/10/2020 18:43,1602870000000.0,8.35962e+17,Matt Koenig,MattKoenig10,United States,,,,,1.31705e+18,,-40,RT Oh god Our president 6am tweeting satire pieces without realizing satire,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,0.84,0.16,0.0,Biden
2898,1.31717e+18,"RT @dbongino: The BIDEN CRIME FAMILY EXPOSED 
https://t.co/bFLxMew4Tk",https://twitter.com/jenbugmiles/status/1317174275665690624,16/10/2020 18:43,1602870000000.0,1920838056.0,Jenni Miles,jenbugmiles,,,,,,1.31711e+18,,-40,RT The BIDEN CRIME FAMILY EXPOSED httpstcobF Lx Mew4 Tk,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.7404}",-0.7404,0.561,0.0,0.439,Biden
2899,1.31717e+18,why am I like this? Why do I do better under pressure?,https://twitter.com/pollycattt/status/1317174275791409155,16/10/2020 18:43,1602870000000.0,3113411947.0,polly 🌱,pollycattt,Boyle Heights,,,"East Los Angeles, CA",United States,,,-46,I like Why I better pressure,"{'neg': 0.256, 'neu': 0.116, 'pos': 0.628, 'compound': 0.4939}",0.4939,0.116,0.628,0.256,Biden
2900,1.31717e+18,RT @jasoninthehouse: Agreed,https://twitter.com/DRicebowl/status/1317174275955171328,16/10/2020 18:43,1602870000000.0,7.89152e+17,ProudDeplorable,DRicebowl,"Illinois, USA",,,,,1.31646e+18,,-26,RT Agreed,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",0.2732,0.323,0.677,0.0,Biden
2901,1.31717e+18,RT @magical_trevor: And now a (final?) message from Mr. Biden. https://t.co/EtyGyuKHvA,https://twitter.com/JudyLink15/status/1317174276018130944,16/10/2020 18:43,1602870000000.0,1.25338e+18,"Peace, Love, Unity, Respect",JudyLink15,,,,,,1.31715e+18,,-37,RT And final message Mr Biden httpstco Ety GyuK HvA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2904,1.31717e+18,Made Jax into a meme @mckennawren https://t.co/pjgASZ9DKt,https://twitter.com/ayoungkim94/status/1317174278387884037,16/10/2020 18:43,1602870000000.0,150533242.0,Sharon🍹,ayoungkim94,"Bossier City, LA",,,"Shreveport, LA",United States,,,-12,Made Jax meme httpstcopjgASZ9D Kt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2907,1.31717e+18,"RT @GlennKesslerWP: Nope, that was Hillary Clinton. You're running in the 2020 election, not 2016.",https://twitter.com/cherylc88/status/1317174279146962944,16/10/2020 18:43,1602870000000.0,22698720.0,Cheryl C,cherylc88,"Florida, USA",,,,,1.31714e+18,,-38,RT Nope Hillary Clinton Youre running 2020 election 2016,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2908,1.31717e+18,RT @TomFitton: We know why @Twitter and @Facebook are covering for Joe Biden.  But why is the Wray FBI?,https://twitter.com/Patrici36665101/status/1317174279327354886,16/10/2020 18:43,1602870000000.0,8.11606e+17,Patricia,Patrici36665101,"Ohio, USA",,,,,1.31714e+18,,-77,RT We know covering Joe Biden But Wray FBI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2909,1.31717e+18,RT @benshapiro: Congratulations to Savannah Guthrie on her appointment as Joe Biden's White House press secretary!,https://twitter.com/SharkeyTim/status/1317174279356764164,16/10/2020 18:43,1602870000000.0,350072840.0,Do I Look 6% Rattled? 🇺🇸,SharkeyTim,"Flyover Zone, USA ",,,,,1.31692e+18,,-71,RT Congratulations Savannah Guthrie appointment Joe Bidens White House press secretary,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5994}",0.5994,0.719,0.281,0.0,Biden
2910,1.31717e+18,"On it, just put you in the lead, give him heck",https://twitter.com/mxmosely/status/1317174279373467649,16/10/2020 18:43,1602870000000.0,950153780.0,SSG Mosely (Retired),mxmosely,United States of America,,,"Cleveland, OH",United States,,,-62,On put lead give heck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2913,1.31717e+18,RT @K_JeanPierre: This is what a president looks like.,https://twitter.com/dazyjane410/status/1317174279482576901,16/10/2020 18:43,1602870000000.0,269913457.0,Dazy Jane,dazyjane410,"Sunset, FL",,,,,1.31711e+18,,3,RT This president looks like,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,0.615,0.385,0.0,Biden
2920,1.31717e+18,RT @Scotttaylorva: Insane. https://t.co/fCrhqojFBE,https://twitter.com/is_horton/status/1317174282926100481,16/10/2020 18:43,1602870000000.0,1.22806e+18,Horton,is_horton,"Who-ville, USA",,,,,1.31692e+18,,-5,RT Insane httpstcof CrhqojFBE,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.526,0.0,0.474,Biden
2921,1.31717e+18,RT @DC_Draino: Turns out sniffing runs in the Biden family...,https://twitter.com/SAR1776Q/status/1317174283278327808,16/10/2020 18:43,1602870000000.0,1.29768e+18,SAR1776%Q,SAR1776Q,Qalerts(.)app | Qagg(.)news,,,,,1.31717e+18,,-32,RT Turns sniffing runs Biden family,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2922,1.31717e+18,https://t.co/8rf0OWpLxE,https://twitter.com/connis02139/status/1317174283248992257,16/10/2020 18:43,1602870000000.0,199483940.0,CONNIS,connis02139,Mars,,,"New Orleans, LA",United States,,,-13,httpstco8rf0O Wp LxE,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.25}",0.25,0.5,0.5,0.0,Biden
2926,1.31717e+18,q miedo con todo lo q esta pasando,https://twitter.com/galliamonjaras/status/1317174283580264448,16/10/2020 18:43,1602870000000.0,1.02446e+18,gallia 🎃,galliamonjaras,,,,"Santa Catarina, Nuevo León",Mexico,,,-36,q miedo con todo lo q esta pasando,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2927,1.31717e+18,RT @gtconway3d: Nasty questions.  So unfair.,https://twitter.com/ukesony429/status/1317174283488030720,16/10/2020 18:43,1602870000000.0,9.19038e+17,sonya,ukesony429,"Arizona, USA",,,,,1.3171e+18,,-56,RT Nasty questions So unfair,"{'neg': 0.7, 'neu': 0.3, 'pos': 0.0, 'compound': -0.7902}",-0.7902,0.3,0.0,0.7,Biden
2928,1.31717e+18,RT @people4kam: BREAKING: Barack Obama will be campaigning in Pennsylvania next Wednesday for Joe Biden and Kamala Harris.,https://twitter.com/blk_LM/status/1317174283555074048,16/10/2020 18:43,1602870000000.0,1.19559e+18,BidenHarris2020🐝,blk_LM,Biden/Harris 2020,,,,,1.31717e+18,,-46,RT BREAKING Barack Obama campaigning Pennsylvania next Wednesday Joe Biden Kamala Harris,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2929,1.31717e+18,RT @GavinNewsom: We are appealing this.,https://twitter.com/OBTinia/status/1317174283488034816,16/10/2020 18:43,1602870000000.0,7.37355e+17,🇺🇸Vote Now 🙏🏽💕💪🏽,OBTinia,"San Diego, CA",,,,,1.31715e+18,,-36,RT We appealing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2930,1.31717e+18,#BidenHarris,https://twitter.com/BobMoriartyABQ/status/1317174283659956225,16/10/2020 18:43,1602870000000.0,9.77287e+17,Bob Moriarty,BobMoriartyABQ,"Albuquerque, NM",,,,,,,-17,Biden Harris,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2932,1.31717e+18,RT @MeidasTouch: Prosecute them to the fullest extent of the law,https://twitter.com/Harish99430/status/1317174283693510657,16/10/2020 18:43,1602870000000.0,1.20122e+18,Harish 🌊🌊🌊,Harish99430,"Newark, NJ",,,,,1.31717e+18,,-55,RT Prosecute fullest extent law,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Biden
2934,1.31717e+18,She married one of the most underrated lock down corners of all time and got low,https://twitter.com/beautiifuldecay/status/1317174283941023744,16/10/2020 18:43,1602870000000.0,79858595.0,𓅓 𓂀 ॐ ♓︎ ニュータイプ,beautiifuldecay,"Los Angeles, CA",,,"Cypress, CA",United States,,,-72,She married one underrated lock corners time got low,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.792,0.0,0.208,Biden
2937,1.31717e+18,@kbaileyy2 You can have my kids then.,https://twitter.com/doodiee9/status/1317174284066967553,16/10/2020 18:43,1602870000000.0,1.05813e+18,.,doodiee9,Eating pussy somewhere.  ,,,"New Orleans, LA",United States,,1.31717e+18,-22,You kids,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2938,1.31717e+18,RT @RealBrysonGray: Joe Biden embraced Cardi b but he ignored Ice Cube. Democrats rely on the ignorant people for votes.,https://twitter.com/MMarkandaya/status/1317174284083748870,16/10/2020 18:43,1602870000000.0,8.21823e+17,MM⭐️⭐️⭐️,MMarkandaya,,,,,,1.31714e+18,,-29,RT Joe Biden embraced Cardi b ignored Ice Cube Democrats rely ignorant people votes,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.714,0.0,0.286,Biden
2939,1.31717e+18,"RT @DineshDSouza: Twitter doesn't want you to see this! 

It'd be a real shame if it went viral! https://t.co/Vci4rVmFvJ",https://twitter.com/dls3612/status/1317174284041637888,16/10/2020 18:43,1602870000000.0,1571926214.0,Daniel L Smith,dls3612,Southern California,,,,,1.31713e+18,,-2,RT Twitter doesnt want see Itd real shame went viral httpstco Vci4r Vm FvJ,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5142}",-0.5142,0.735,0.0,0.265,Biden
2941,1.31717e+18,RT @RealBrysonGray: Joe Biden embraced Cardi b but he ignored Ice Cube. Democrats rely on the ignorant people for votes.,https://twitter.com/HaveFaith_MAGA/status/1317174287275642880,16/10/2020 18:43,1602870000000.0,1183919894.0,Jenn,HaveFaith_MAGA,,,,,,1.31714e+18,,-29,RT Joe Biden embraced Cardi b ignored Ice Cube Democrats rely ignorant people votes,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.714,0.0,0.286,Biden
2945,1.31717e+18,Also interesting: more than 60/40 for it,https://twitter.com/BSmithwood/status/1317174287581708288,16/10/2020 18:43,1602870000000.0,305637888.0,Brandon Smithwood,BSmithwood,"Boston, MA",,,"Massachusetts, USA",United States,,,-16,Also interesting 6040,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.4019,0.426,0.574,0.0,Biden
2946,1.31717e+18,RT @mjfree: BREAKING: Joe Biden won the second debate.,https://twitter.com/KerryDa34884235/status/1317174287720120323,16/10/2020 18:43,1602870000000.0,1.26712e+18,Kerry Davidson,KerryDa34884235,,,,,,1.31692e+18,,-35,RT BREAKING Joe Biden second debate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Biden
2947,1.31717e+18,"why cant i be the one to find 5million dollars in a duffle bag , 
i promise you God i will not say anythingggg",https://twitter.com/_KingStacks_/status/1317174287816626177,16/10/2020 18:43,1602870000000.0,2557413516.0,LLKA 💙🏌🏾,_KingStacks_,dmv,,,"Tallahassee, FL",United States,,,-76,cant one find 5million dollars duffle bag promise God say anythingggg,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}",0.5267,0.672,0.328,0.0,Biden
