tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value
1.31708E+18,Camp Dearborn https://t.co/mDRYdqi2rD,https://twitter.com/auntieshawn519/status/1317080066560503808,16/10/2020 12:28,1.60285E+12,43456102,Shawn Studer,auntieshawn519,"Port Huron, Mi",,,"Port Huron, MI",United States,,,-5
1.31708E+18,RT @chuckwoolery: How long can the Media cover for Biden before the American people catch on to their game?,https://twitter.com/mstrcompletely/status/1317080067143421952,16/10/2020 12:28,1.60285E+12,1.10742E+18,Mr. Completely,mstrcompletely,"Los Angeles, CA",,,,,1.31697E+18,,2
1.31708E+18,RT @kylegriffin1: Why did Ben Sasse only attack Trump in private? Why does he say such different things in public about the president?,https://twitter.com/kalamazoogal1/status/1317080067286179842,16/10/2020 12:28,1.60285E+12,2919998778,julie neal,kalamazoogal1,,,,,,1.31696E+18,,-32
1.31708E+18,"President @realDonaldTrump assumed that a satire website, @TheBabylonBee, was actual news! Hahaha!

#Biden #Trump https://t.co/1J2sza0fI1",https://twitter.com/ifapel/status/1317080066900303872,16/10/2020 12:28,1.60285E+12,176089815,Iván Farías Pelcastre,ifapel,"Gdańsk & Warsaw, Poland",,,,,,,10
1.31708E+18,"RT @HillaryClinton: The fact is that Donald Trump has no plan for this.

@JoeBiden does. 

https://t.co/JSx3WOS9sB",https://twitter.com/CarolMc31993856/status/1317080067441348608,16/10/2020 12:28,1.60285E+12,1.29505E+18,SOUTH CHICK! NO TRUMPSTERS ALLOWED,CarolMc31993856,USA,,,,,1.31681E+18,,-8
1.31708E+18,RT @asraghunath: Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News https://t.co/NE7bx9vMtp,https://twitter.com/indianmonk50/status/1317080067432919043,16/10/2020 12:28,1.60285E+12,1.30979E+18,Indianmonk50,indianmonk50,ಬೆಂಗಳೂರು,,,,,1.31708E+18,,12
1.31708E+18,RT @gtconway3d: Idiot.  He's literally a dunce.,https://twitter.com/RayBarry/status/1317080070402564097,16/10/2020 12:28,1.60285E+12,21528554,Ray Barry,RayBarry,"iPhone: 37.390244,-77.502350",,,,,1.31708E+18,,-35
1.31708E+18,RT @MaryLTrump: Actually . . .,https://twitter.com/helenscott4025/status/1317080070494834690,16/10/2020 12:28,1.60285E+12,7.93236E+17,Helen Scott,helenscott4025,,,,,,1.3169E+18,,-54
1.31708E+18,Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/geOpJFflEC via @nypost,https://twitter.com/momkristin/status/1317080070645780480,16/10/2020 12:28,1.60285E+12,874650930,Kristi Brown❌,momkristin,"Kannapolis, NC",,,,,,,-17
1.31708E+18,"RT @marklevinshow: Savannah Guthrie, another rude, obnoxious, media hack
https://t.co/So83lY0Q9z",https://twitter.com/_helpmerhonda/status/1317080070805245952,16/10/2020 12:28,1.60285E+12,173646411,Help Me Rhonda,_helpmerhonda,,,,,,1.31693E+18,,29
1.31708E+18,RT @TomFitton: Dangerous. This policy would get police and other innocents killed. https://t.co/kA79gi3KGW,https://twitter.com/jenniferpgoff/status/1317080070645817346,16/10/2020 12:28,1.60285E+12,4064495171,United4TrumpJG,jenniferpgoff,,,,,,1.31691E+18,,32
1.31708E+18,RT @gtconway3d: Idiot.  He's literally a dunce.,https://twitter.com/cynicked/status/1317080070813487108,16/10/2020 12:28,1.60285E+12,424627827,Cynthia Crysdale,cynicked,"Ontario, Canada",,,,,1.31708E+18,,-35
1.31708E+18,RT @joncoopertweets: Moderator Savannah Guthrie hailed for keeping Trump in check at NBC town hall  https://t.co/P7jwP9mOyc,https://twitter.com/Tami_Skye_Mars/status/1317080070893293570,16/10/2020 12:28,1.60285E+12,1650323768,Tami Mars,Tami_Skye_Mars,"New Jersey, USA",,,,,1.31707E+18,,-14
1.31708E+18,Amen!,https://twitter.com/DINGERBIRD/status/1317080071069458433,16/10/2020 12:28,1.60285E+12,1706007055,BirdPatriot 🇺🇸,DINGERBIRD,,,,,,,,-3
1.31708E+18,$ANITACAROLGAMBRELL. #PulteHelpsPeople,https://twitter.com/Gator1378/status/1317080071077875713,16/10/2020 12:28,1.60285E+12,322299306,Anita Gambrell,Gator1378,"Georgia, USA",,,"Georgia, USA",United States,,,-1
1.31708E+18,RT @realDonaldTrump: Biden lied Pennsylvania!,https://twitter.com/chris_oneill9/status/1317080070968717313,16/10/2020 12:28,1.60285E+12,1.05382E+18,Chris,chris_oneill9,"Pawtucket, RI",,,,,1.31706E+18,,-49
1.31708E+18,RT @realDonaldTrump: Thank you!,https://twitter.com/birrdytalk/status/1317080071119630339,16/10/2020 12:28,1.60285E+12,400294294,judyjewell,birrdytalk,ohio,,,,,1.31704E+18,,-7
1.31708E+18,RT @hodgetwins: This tweet goes out to the woman nodding for Trump. Retweet this so she sees it. She deserves a medal.,https://twitter.com/brentpeggy/status/1317080071350484993,16/10/2020 12:28,1.60285E+12,913591261,Peggy Brent. #MAGA🇺🇸,brentpeggy,"Texas, USA",,,,,1.3169E+18,,-34
1.31708E+18,RT @neal_katyal: I guess they really have legalized psychedelics.,https://twitter.com/jmm23521/status/1317080071409053697,16/10/2020 12:28,1.60285E+12,1.3118E+18,jmm2352,jmm23521,,,,,,1.31692E+18,,-21
1.31708E+18,"I am getting my wife a pair of these magic glasses.
I hope they have other colors",https://twitter.com/MrStinkFingers/status/1317080071409119232,16/10/2020 12:28,1.60285E+12,250726039,One Star Kyle ★✰✰✰✰,MrStinkFingers,Charlotte. Son of Detroit,,,,,,,-42
1.31708E+18,RT @TheBabylonBee: President Trump Declares The Babylon Bee His Most-Trusted News Source https://t.co/oObdxaH3w6,https://twitter.com/witts02/status/1317080071362969601,16/10/2020 12:28,1.60285E+12,1.2229E+18,witts0,witts02,Great White North,,,,,1.31707E+18,,-6
1.31708E+18,"RT @senatormelendez: Not one single question about Hunter Biden, Ukraine deals, or Burisma. 

Not one.

This #BidenTownHall is a joke.",https://twitter.com/Dogpoopstinks1/status/1317080071455313920,16/10/2020 12:28,1.60285E+12,1.28524E+18,Dogpoopstinks,Dogpoopstinks1,,,,,,1.31693E+18,,-45
1.31708E+18,"They didn't stop him from killing 220,000 people, so no.",https://twitter.com/DhLadylaw/status/1317080071568560130,16/10/2020 12:28,1.60285E+12,2912733831,Diane Harris,DhLadylaw,"Philadelphia, PA",,,,,,,-20
1.31708E+18,RT @DarrellColema20: @VeeCeeMurphy76 Biden is knocking it out the park.  Her mission failed,https://twitter.com/RoxieMoxie4/status/1317080071606251521,16/10/2020 12:28,1.60285E+12,1.26307E+18,RoxieMoxie,RoxieMoxie4,,,,,,1.3169E+18,,-79
1.31708E+18,"RT @marklevinshow: Savannah Guthrie, another rude, obnoxious, media hack
https://t.co/So83lY0Q9z",https://twitter.com/ciwa618386/status/1317080071727964164,16/10/2020 12:28,1.60285E+12,9.49726E+17,Tru Luv,ciwa618386,,,,,,1.31693E+18,,29
1.31708E+18,"Just posted a photo @ Brooklyn, New York https://t.co/57s8ibu9UD",https://twitter.com/iamstewella/status/1317080071769915397,16/10/2020 12:28,1.60285E+12,8.76645E+17,Stewella Daville,iamstewella,"Bronx, NY","{'type': 'Point', 'coordinates': [40.65, -73.95]}","{'type': 'Point', 'coordinates': [-73.95, 40.65]}","Brooklyn, NY",United States,,,-33
1.31708E+18,RT @DFBHarvard: RETWEET If you believe Savannah Guthrie tried a hatchet job on President Trump last night! https://t.co/PqfZr0w5BM,https://twitter.com/AnitaFo11688896/status/1317080074554925057,16/10/2020 12:28,1.60285E+12,1.21236E+18,Anita Fowler,AnitaFo11688896,,,,,,1.31707E+18,,-5
1.31708E+18,RT @ErrolWebber: @realDonaldTrump @GStephanopoulos Biden thinks eight year olds should be transgender. https://t.co/yTc7hfT4pv,https://twitter.com/SSmithCaps/status/1317080074689064963,16/10/2020 12:28,1.60285E+12,303918205,Caps Fan for Trump,SSmithCaps,"Tampa, FL",,,,,1.31705E+18,,-6
1.31708E+18,#TwitterCensorship #Section230 https://t.co/mlSQE3bJlr,https://twitter.com/MajorPublius/status/1317080074689126401,16/10/2020 12:28,1.60285E+12,1.29758E+18,Publius Major,MajorPublius,,,,,,,,4
1.31708E+18,"@cangal21 Yup and Joe Biden said this. Liberal politicians are just void of reality. 
https://t.co/6LhTx1ayzC",https://twitter.com/Kenvinottawa/status/1317080074756173824,16/10/2020 12:28,1.60285E+12,8.96093E+17,Ken V,Kenvinottawa,"Ottawa, Ontario",,,,,,1.31695E+18,-31
1.31708E+18,RT @kylegriffin1: The ABC town hall has ended and Joe Biden is still speaking to and interacting with the voters. He hasn't left the stage.,https://twitter.com/guynoir4/status/1317080074630369283,16/10/2020 12:28,1.60285E+12,8.27075E+17,Guy Noir,guynoir4,"Pennsylvania, USA",,,,,1.31692E+18,,-71
1.31708E+18,@SherylBecker @MariannaNBCNews @JoeBiden Biden will fall asleep mid sentence how is he gonna save America,https://twitter.com/PossibleRegend/status/1317080074932322306,16/10/2020 12:28,1.60285E+12,1.17622E+18,Diego Bjugstad,PossibleRegend,,,,,,,1.31575E+18,-70
1.31708E+18,RT @notaproviderMD: When is Joe Biden's @BreitbartNews or @FoxNews townhall? https://t.co/7qF8seSpoD,https://twitter.com/Colombian_U_S_A/status/1317080074840010752,16/10/2020 12:28,1.60285E+12,163717434,Julie,Colombian_U_S_A,Villavicencio ✈️ O-H ✈️ MN,,,,,1.31701E+18,,-44
1.31708E+18,RT @mjfree: BREAKING: Joe Biden won the second debate.,https://twitter.com/CJ195601/status/1317080075011981313,16/10/2020 12:28,1.60285E+12,1.03593E+18,Cristy Hammond,CJ195601,,,,,,1.31692E+18,,-35
1.31708E+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/KsnurseVictoria/status/1317080075288924161,16/10/2020 12:28,1.60285E+12,2750790104,Victoria,KsnurseVictoria,,,,,,1.31708E+18,,-28
1.31708E+18,@TRUST_BRENT United Brotherhood of Carpenters and Joiners endorse Joe Biden for President. #BidenHarrisLandslide2020 #UnionStrong,https://twitter.com/monica69_nana/status/1317080075259424771,16/10/2020 12:28,1.60285E+12,1.16704E+18,🏈🌬𝓡𝓪𝓲𝓭𝓮𝓻𝓮𝓽𝓽𝓮 𝓜𝓸𝓷𝓲𝓬𝓪 🏈🌬,monica69_nana,,,,,,,1.31691E+18,-49
1.31708E+18,RT @DrShayPhD: @alicetweet Joe Biden didn't just 'support' the Crime Bill. Joe Biden DRAFTED the Crime Bill.,https://twitter.com/GaelBobcat1998/status/1317080075498553346,16/10/2020 12:28,1.60285E+12,7.22966E+17,Dave White,GaelBobcat1998,"Frostburg, MD",,,,,1.31697E+18,,-29
1.31708E+18,RT @hodgetwins: This tweet goes out to the woman nodding for Trump. Retweet this so she sees it. She deserves a medal.,https://twitter.com/Robinhood1082/status/1317080075360260096,16/10/2020 12:28,1.60285E+12,1.00984E+18,Robinhood,Robinhood1082,"Eternia, Grayskull",,,,,1.3169E+18,,-34
1.31708E+18,RT @realDonaldTrump: Biden lied Pennsylvania!,https://twitter.com/LOYALtoTRUMP/status/1317080075075002369,16/10/2020 12:28,1.60285E+12,860691823,All4Trump ✝️ 🇺🇸 ⭐️⭐️⭐️,LOYALtoTRUMP,,,,,,1.31706E+18,,-49
1.31708E+18,"Socialism for the rich, cold hearted capitalism for the rest of us",https://twitter.com/TheNoseGod/status/1317080075293032449,16/10/2020 12:28,1.60285E+12,1.11272E+18,Supercalifragilisticexpiali-Coachious,TheNoseGod,The Ball Carrier,,,,,,,-27
1.31708E+18,"RT @KristiNoem: While Savannah Guthrie debates @realDonaldTrump, George Stephanopoulos is playing patty-cake with Biden.",https://twitter.com/lina_eisenberg/status/1317080075536420871,16/10/2020 12:28,1.60285E+12,3281097205,Lady Lina🏖❤️🇺🇸🇺🇸🇺🇸,lina_eisenberg,Miami Beach ,,,,,1.3169E+18,,-53
1.31708E+18,RT @KelemenCari: The world is a tough place. Tonight's town halls demonstrated that Trump can handle it and Biden can't.,https://twitter.com/scjo3/status/1317080075766886403,16/10/2020 12:28,1.60285E+12,24408017,JoAnne Leighton,scjo3,,,,,,1.31692E+18,,-69
1.31708E+18,Biden face looks more like a criminal  than a president candidate!,https://twitter.com/Alp262455089/status/1317080075880271874,16/10/2020 12:28,1.60285E+12,1.31212E+18,Alp2,Alp262455089,,,,,,,,-21
1.31708E+18,Too bad there's no way he could ever find out the answer to that question.,https://twitter.com/rpstephenson/status/1317080075561558016,16/10/2020 12:28,1.60285E+12,1454482645,Richard Stephenson,rpstephenson,,,,,,,,13
1.31708E+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/Jupie2000/status/1317080075863547904,16/10/2020 12:28,1.60285E+12,1027414980,Carlos Mendez,Jupie2000,"Palm Springs, CA",,,,,1.31708E+18,,-28
1.31708E+18,"RT @my3monkees: President Trump, PLEASE RESCIND YOUR ENDORSEMENT OF BEN SASSE! @realDonaldTrump @bensasse",https://twitter.com/2nd_Amend/status/1317080078971510784,16/10/2020 12:28,1.60285E+12,561581483,🇺🇸 Conservative Voice 🇺🇸,2nd_Amend,Georgia,,,,,1.31696E+18,,-35
1.31708E+18,RT @Timcast: People whose only experience with guns comes from action movies should not be proposing gun legislation,https://twitter.com/ResistanceChics/status/1317080078908522497,16/10/2020 12:28,1.60285E+12,8.19572E+17,Resistance Chicks,ResistanceChics,"Cincinnati, OH",,,,,1.31708E+18,,-35
1.31708E+18,"@JenPM lol, Trump was out of his depth last night.  thankfully he willbe losing in November",https://twitter.com/RestartJason/status/1317080079160270850,16/10/2020 12:28,1.60285E+12,1.26823E+18,Jason Atkins,RestartJason,,,,,,,1.31708E+18,-25
1.31708E+18,"RT @DiamondandSilk: Was voting for Biden, but now Trump. (Salty Lingo) https://t.co/5ZCUz7mB0l",https://twitter.com/stupidshould/status/1317080079504125954,16/10/2020 12:28,1.60285E+12,1.22012E+18,🇺🇸Stupidshould_hurt,stupidshould,"TEXAS, OUR TEXAS!",,,,,1.31707E+18,,-25
1.31708E+18,#DementiaJoe #CrookedJoeBiden  #CrookedJackDorsey,https://twitter.com/Dmb_Cincy/status/1317080079466434560,16/10/2020 12:28,1.60285E+12,2678654714,A vote for Joe = Freedom will go,Dmb_Cincy,,,,,,,,-25
1.31708E+18,RT @prayingmedic: Given multiple opportunities Trump continues to denounce Jim Acosta and CNN.,https://twitter.com/Brendy438/status/1317080079558639617,16/10/2020 12:28,1.60285E+12,274136152,❤️ Mindy 🇺🇸✝️🙏,Brendy438,,,,,,1.31699E+18,,-34
1.31708E+18,@McNicollb @JoeBiden I take it you are still waiting for that Trump tax cut to kick in?,https://twitter.com/velvetkave13/status/1317080079755857920,16/10/2020 12:28,1.60285E+12,3765582199,K St Johns,velvetkave13,,,,,,,1.31708E+18,-31
1.31708E+18,RT @kylegriffin1: Why did Ben Sasse only attack Trump in private? Why does he say such different things in public about the president?,https://twitter.com/ttfarky/status/1317080079839711233,16/10/2020 12:28,1.60285E+12,2210751223,ttfarky 🏴‍☠️,ttfarky,United States,,,,,1.31696E+18,,-32
1.31708E+18,"RT @Timcast: In other news Trump falls for a Babylon Bee article

i love 2020",https://twitter.com/dvrkMVGX/status/1317080079638429697,16/10/2020 12:28,1.60285E+12,7.04542E+17,BladeUziVert,dvrkMVGX,,,,,,1.31705E+18,,-28
1.31708E+18,"RT @KristiNoem: While Savannah Guthrie debates @realDonaldTrump, George Stephanopoulos is playing patty-cake with Biden.",https://twitter.com/jeanne_haley/status/1317080080028413955,16/10/2020 12:28,1.60285E+12,2326266055,Jeanne Haley,jeanne_haley,"Festus, Missouri",,,,,1.3169E+18,,-53
1.31708E+18,RT @SidneyPowell1: Huge surprise . . . https://t.co/iPuG1ZPvHC,https://twitter.com/nanotonowhere/status/1317080079961346048,16/10/2020 12:28,1.60285E+12,9.5047E+17,nano to Somewhere,nanotonowhere,,,,,,1.31699E+18,,-4
1.31708E+18,#MAGA https://t.co/9m62dHz0vi,https://twitter.com/JohnBorden/status/1317080080015855618,16/10/2020 12:28,1.60285E+12,28950922,JB,JohnBorden,"Boston, MA",,,,,,,5
1.31708E+18,"RT @MotherJones: Trump repeatedly refuses to disavow QAnon: ""They are very much against pedophilia"" https://t.co/vzc9XR5zsN",https://twitter.com/gabriel_gabdiel/status/1317080080296804352,16/10/2020 12:28,1.60285E+12,2930948224,ガブリエルデアンヘレス,gabriel_gabdiel,Japan,,,,,1.31708E+18,,62
1.31708E+18,RT @ProjectLincoln: Does Biden have to report Donald Trump's town hall as an in-kind contribution?,https://twitter.com/jt_joannerobyn/status/1317080083169865728,16/10/2020 12:28,1.60285E+12,631965898,joanne turner,jt_joannerobyn,Western Australia ,,,,,1.31691E+18,,-11
1.31708E+18,RT @skb_sara: #SavannahGuthrie is trying to help Trump win again. Nice job on the TDS tonight. #4MoreYears,https://twitter.com/cottonpony/status/1317080083186786305,16/10/2020 12:28,1.60285E+12,26848626,Dawn M. Reese,cottonpony,"RT🚫Endorsement, List= Block",,,,,1.31694E+18,,51
1.31708E+18,Crazy looking cloud https://t.co/WxXrnfNaYE,https://twitter.com/KB19821/status/1317080082821844997,16/10/2020 12:28,1.60285E+12,1.30268E+18,Kevin,KB19821,,,,"Alabama, USA",United States,,,-14
1.31708E+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/Koppers2550/status/1317080083295862784,16/10/2020 12:28,1.60285E+12,118694594,Tom,Koppers2550,East Grand Rapids,,,,,1.31708E+18,,-28
1.31708E+18,RT @IPOT1776: Biden/Kerry/Bulger. https://t.co/dvP8KRBwRO,https://twitter.com/oldhairy11/status/1317080083497091074,16/10/2020 12:28,1.60285E+12,1.08478E+18,oldhairy11,oldhairy11,United States,,,,,1.31696E+18,,0
1.31708E+18,@xr_cambridge @MarkCranfield_ Knew there was someone to blame. Just don't tell Trump.,https://twitter.com/ontheleftsider/status/1317080083530543104,16/10/2020 12:28,1.60285E+12,7.4703E+17,63%er The idiots are in charge #FBPE 🇪🇺🌻🇵🇸,ontheleftsider,Europe 🇪🇺,,,,,,1.31707E+18,-8
1.31708E+18,"You think he would reject request if it came from Florida or Texas or Ohio? 

He is so petty it is absurd.",https://twitter.com/ASFreed/status/1317080083547492353,16/10/2020 12:28,1.60285E+12,22144844,Freedman,ASFreed,"iPhone: 42.368088,-71.063591",,,,,,,-24
1.31708E+18,RT @IngrahamAngle: Has any media person ever challenged Biden like Savannah Guthrie is with Trump?,https://twitter.com/BarbaraAbrams20/status/1317080083757236226,16/10/2020 12:28,1.60285E+12,9.37896E+17,Barbara Abrams,BarbaraAbrams20,,,,,,1.3169E+18,,-32
1.31708E+18,RT @atensnut: Biden and Hunter tested positive for stupid and greedy.,https://twitter.com/pltwister/status/1317080083778109440,16/10/2020 12:28,1.60285E+12,3075355823,Snappydrezzer,pltwister,,,,,,1.31651E+18,,-42
1.31708E+18,RT @Timcast: People whose only experience with guns comes from action movies should not be proposing gun legislation,https://twitter.com/nickycease/status/1317080083987836928,16/10/2020 12:28,1.60285E+12,1.02907E+18,lil cease,nickycease,"Baton Rouge, LA",,,,,1.31708E+18,,-35
1.31708E+18,"RT @JenniferLinn17: trump on NBC: 153,660 viewers 
Biden on ABC:  507,445 viewers",https://twitter.com/nedmiller/status/1317080084029820929,16/10/2020 12:28,1.60285E+12,19132732,Ned,nedmiller,"Midwest, USA",,,,,1.31698E+18,,-53
1.31708E+18,@DonaldJTrumpJr https://t.co/tA5ccE1vph,https://twitter.com/jolenebuntinguk/status/1317080083920785409,16/10/2020 12:28,1.60285E+12,1.15954E+18,Jolene Bunting,jolenebuntinguk,United Kingdom,,,,,,1.31692E+18,-11
1.31708E+18,@SteveSchmidtSES @realDonaldTrump Trump could sit across from almost anyone and have a 75 point IQ gap. Even Bubbles from Trailer Park Boys.,https://twitter.com/rakowski_shark/status/1317080084268896257,16/10/2020 12:28,1.60285E+12,1634381558,Mark Rakowski,rakowski_shark,,,,,,,1.3169E+18,-44
1.31708E+18,"@nytimes Wrong, you fact checked Trump, sprinkled in a couple from Biden and engaged in full click bait.",https://twitter.com/FlagPostSports/status/1317080087372640263,16/10/2020 12:28,1.60285E+12,1.03393E+18,Flag Post Sports,FlagPostSports,"Brooklyn, NY",,,,,,1.31693E+18,-35
1.31708E+18,RT @jasoninthehouse: Sickening,https://twitter.com/GardenMamaLlama/status/1317080087209119744,16/10/2020 12:28,1.60285E+12,2364161026,FedUpAmerican,GardenMamaLlama,Greenville SC,,,,,1.31675E+18,,-22
1.31708E+18,RT @realDonaldTrump: Biden lied Pennsylvania!,https://twitter.com/MaryKayGregory2/status/1317080087200759808,16/10/2020 12:28,1.60285E+12,8.21136E+17,6% Mary Kay Gregory ⭐⭐⭐,MaryKayGregory2,"Florida, USA",,,,,1.31706E+18,,-49
1.31708E+18,RT @bansisharma: Party of science! https://t.co/NSGt41uwqJ,https://twitter.com/bansisharma/status/1317080087712403459,16/10/2020 12:28,1.60285E+12,48769276,Bansi Sharma,bansisharma,,,,,,1.31695E+18,,9
1.31708E+18,"#TrumpIsACoward 
@realDonaldTrump",https://twitter.com/JaimeyBarreras/status/1317080087611777024,16/10/2020 12:28,1.60285E+12,336366192,Jaimey Gannon-Barreras,JaimeyBarreras,"Albuquerque, New Mexico",,,"Albuquerque, NM",United States,,,-22
1.31708E+18,God is always the answer !,https://twitter.com/AQUARIUS27_93/status/1317080087737630721,16/10/2020 12:28,1.60285E+12,192681554,𝓢𝓱𝓪𝓷𝓷𝓲𝓮𝓪𝓷𝓪 👅😈,AQUARIUS27_93,The Bahamas ,,,Bahamas,Bahamas,,,-14
1.31708E+18,#HunterBiden #HunterBidensEmails #HunterEmails,https://twitter.com/fattieliver/status/1317080087666122753,16/10/2020 12:28,1.60285E+12,53863574,64,fattieliver,,,,,,,,-25
1.31708E+18,Everyone regardless of your views on Trump and Biden should be concerned about media in this country.,https://twitter.com/WhiskeyMD247365/status/1317080087867555840,16/10/2020 12:28,1.60285E+12,1597558800,John Wisniewski,WhiskeyMD247365,Looking Away down Gower Avenue,,,,,,1.31708E+18,-34
1.31708E+18,Hope :),https://twitter.com/nailladysue/status/1317080087825625091,16/10/2020 12:28,1.60285E+12,2194509222,TexasGrandma,nailladysue,"Texas, USA",,,,,,,7
1.31708E+18,RT @adamhousley: They had it https://t.co/yi6SdG0tkD,https://twitter.com/ElizabethDaril1/status/1317080088039641088,16/10/2020 12:28,1.60285E+12,1.12136E+18,Elizabeth Miller,ElizabethDaril1,,,,,,1.31696E+18,,-27
1.31708E+18,The early bird gets the worm...but the late worm avoids the bird #showerthoughts,https://twitter.com/theryansettles/status/1317080088127639552,16/10/2020 12:28,1.60285E+12,312561956,Ryañ,theryansettles,,,,"Chattanooga, TN",United States,,,-21
1.31708E+18,RT @LisaMarieBoothe: Why is Savannah Guthrie debating President Trump? I thought this was a town hall. The media is garbage these days.,https://twitter.com/debbietuggleFL/status/1317080088115118087,16/10/2020 12:28,1.60285E+12,534655993,Debbie Tuggle,debbietuggleFL,,,,,,1.3169E+18,,9
1.31708E+18,RT @JosephJFlynn1: Asi Es Caballero!!!!  #LatinosForTrump,https://twitter.com/LeahJan65382106/status/1317080088140075013,16/10/2020 12:28,1.60285E+12,1.24134E+18,Leah Jane 🇨🇦,LeahJan65382106,,,,,,1.31694E+18,,-22
1.31708E+18,"RT @jilevin: Slamming Trump, G.O.P. Senator Warns of a 'Republican Blood Bath' https://t.co/nJDO2me4qS",https://twitter.com/kak089/status/1317080088291278848,16/10/2020 12:28,1.60285E+12,171198826,Kelly Kendall,kak089,"Wisconsin, USA",,,,,1.31696E+18,,29
1.31708E+18,RT @atensnut: Trump:  Biden got rich while Americans got robbed.,https://twitter.com/LaynieMorgan/status/1317080088282763265,16/10/2020 12:28,1.60285E+12,625659499,Laynie Morgan ⭐️⭐️⭐️,LaynieMorgan,,,,,,1.3168E+18,,-39
1.31708E+18,@Willie700WLW not fair! Trump only had to debate one person this time,https://twitter.com/Deltatheta1/status/1317080088224002049,16/10/2020 12:28,1.60285E+12,243066163,Dx Solutions,Deltatheta1,,,,,,,1.31693E+18,-28
1.31708E+18,RT @DrGJackBrown: https://t.co/ebZejlEmsR,https://twitter.com/SnickOld/status/1317080088152805380,16/10/2020 12:28,1.60285E+12,1.2382E+18,Snick... #BidenHarris2020😍👊🏻💙,SnickOld,"BadWildebad, Deuschland",,,,,1.31693E+18,,-10
1.31708E+18,"RT @TeaBoots: Acted like any angry Liberal hack ..

 https://t.co/jiDc9gqmUv",https://twitter.com/inittowinit007/status/1317080088249204737,16/10/2020 12:28,1.60285E+12,4918885219,🙏FAITH IN TRUMP🇺🇸,inittowinit007,United States,,,,,1.31692E+18,,-7
1.31708E+18,"RT @Hoosiers1986: The corrupt Biden family is a perfect example of everything that is wrong in American politics!

Agree?",https://twitter.com/DanielM65304080/status/1317080088450650112,16/10/2020 12:28,1.60285E+12,1.07777E+18,Stupid hurts,DanielM65304080,"Palm Beach, FL",,,,,1.31706E+18,,3
1.31708E+18,THIS is why so many people are anti-Trump. They don't want the truth coming out,https://twitter.com/Tori_R10/status/1317080088362573830,16/10/2020 12:28,1.60285E+12,42798610,Tori R,Tori_R10,"Franklin, TN",,,,,,,-3
1.31708E+18,Massachusetts police seeking women who allegedly assaulted Trump supporter https://t.co/Yy63H5P1xV #FoxNews,https://twitter.com/elividal471/status/1317080091428605952,16/10/2020 12:28,1.60285E+12,4417360752,Elizabeth Vidal,elividal471,"Florida, USA",,,,,,,46
1.31708E+18,Jesus the solution to all..,https://twitter.com/VeePraise3/status/1317080091848048640,16/10/2020 12:28,1.60285E+12,1.02536E+18,Vee Praise,VeePraise3,,,,,,,,-33
1.31708E+18,Hahahahaha!!! Good one!,https://twitter.com/MikiGreen2/status/1317080092024147968,16/10/2020 12:28,1.60285E+12,894298068,Miki Green,MikiGreen2,,,,,,,,-17
1.31708E+18,"Good bye Biden... mercury, aluminum, formaldehyde and acetone... sure... death science.",https://twitter.com/frankjeffries20/status/1317080091969703938,16/10/2020 12:28,1.60285E+12,1.24155E+18,frank jeffries,frankjeffries20,,,,,,,,-4
1.31708E+18,@scientificrealm @realDonaldTrump @NBCNews Trump is for the people but go off ig.,https://twitter.com/exsnipe02/status/1317080091990593537,16/10/2020 12:28,1.60285E+12,1720594315,Guapi,exsnipe02,,,,,,,1.31707E+18,-45
1.31708E+18,"RT @realDonaldTrump: Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!!",https://twitter.com/HeSavedAll/status/1317080092129021952,16/10/2020 12:28,1.60285E+12,17734281,Give Me Liberty 🇺🇸🗽,HeSavedAll,Earth,,,,,1.31706E+18,,-17
1.31708E+18,RT @jonathanchait: I have this crazy theory that Trump's campaign is colluding with Russia right now https://t.co/iJ0Wxu5tIM,https://twitter.com/TooheySpence/status/1317080092384894978,16/10/2020 12:28,1.60285E+12,2329017175,Walter Spence,TooheySpence,"London, Ontario, Canada",,,,,1.31683E+18,,-21
1.31708E+18,NK style,https://twitter.com/DiscountTaco/status/1317080092309323776,16/10/2020 12:28,1.60285E+12,466127076,Jon McMAGA,DiscountTaco,Low Country,,,,,,,-16
1.31708E+18,RT @ACTBrigitte: Retweet if President Trump won that debate.,https://twitter.com/J_L_F_87/status/1317080092468797440,16/10/2020 12:28,1.60285E+12,1.08208E+18,JFunk0887,J_L_F_87,"Kansas City, MO",,,,,1.31691E+18,,-15
1.31708E+18,we sure are.. NO DEALS .. times up devils,https://twitter.com/woohoopatty1/status/1317080092418387969,16/10/2020 12:28,1.60285E+12,8.26423E+17,woohoopatty,woohoopatty1,,,,,,,,-3
